year,soc_name,soc,cip_name,cip,avg_wage,avg_wage_moe,num_ppl,num_ppl_moe
2014,"Meeting, convention, & event planners","131121","Interdisciplinary Studies","30",36411.9,22673.6,745,397.602
2014,"Meeting, convention, & event planners","131121","Parks, Recreation, & Leisure","31",44304.2,8846.46,2307,905.081
2014,"Meeting, convention, & event planners","131121","Philosophy and Religious Studies","38",32134.1,12635.6,603,489.135
2014,"Meeting, convention, & event planners","131121","Physical Sciences","40",33187.8,21682.0,551,411.673
2014,"Meeting, convention, & event planners","131121","Psychology","42",44245.1,9565.11,4141,1630.27
2014,"Meeting, convention, & event planners","131121","Protective Services","43",38089.6,13963.0,748,550.327
2014,"Meeting, convention, & event planners","131121","Social Sciences","45",58564.0,15135.7,6015,1729.71
2014,"Meeting, convention, & event planners","131121","Visual & Performing Arts","50",39418.9,8615.23,4022,1259.25
2014,"Meeting, convention, & event planners","131121","Health","51",38010.7,11486.2,2196,1230.73
2014,"Meeting, convention, & event planners","131121","Business","52",48174.3,5278.13,16789,2643.64
2014,"Meeting, convention, & event planners","131121","History","54",39079.2,7891.17,1834,892.764
2014,"Fundraisers","131131","Agriculture","01",53007.3,16233.9,760,557.622
2014,"Fundraisers","131131","Natural Resources & Conservation","03",32368.1,14898.2,1048,770.201
2014,"Fundraisers","131131","Cultural & Gender Studies","05",63347.0,18277.8,1166,608.83
2014,"Fundraisers","131131","Communications","09",65843.1,8300.51,9885,2213.59
2014,"Fundraisers","131131","Education","13",59272.2,7563.68,4031,1196.11
2014,"Fundraisers","131131","Engineering","14",78610.3,47535.0,983,672.544
2014,"Fundraisers","131131","Language & Linguistics","16",76490.0,10515.8,1510,644.07
2014,"Fundraisers","131131","Human Sciences","19",61104.4,13231.0,687,439.078
2014,"Fundraisers","131131","English","23",72931.9,6319.25,5838,1255.24
2014,"Fundraisers","131131","Liberal Arts & Humanities","24",54224.7,30787.1,1045,516.102
2014,"Fundraisers","131131","Biology","26",53986.4,11904.3,1277,539.394
2014,"Fundraisers","131131","Interdisciplinary Studies","30",211019.0,152982.0,1173,778.6
2014,"Fundraisers","131131","Parks, Recreation, & Leisure","31",46559.1,16497.1,1334,730.332
2014,"Fundraisers","131131","Philosophy and Religious Studies","38",43381.1,15176.4,1072,609.344
2014,"Fundraisers","131131","Psychology","42",51148.5,8147.39,4592,1362.77
2014,"Fundraisers","131131","Public Administration and Social Service","44",46949.6,20651.4,933,606.515
2014,"Fundraisers","131131","Social Sciences","45",72143.8,9227.72,11727,2145.3
2014,"Fundraisers","131131","Visual & Performing Arts","50",57983.1,9562.99,5813,1610.73
2014,"Fundraisers","131131","Health","51",75806.1,11842.4,1256,567.391
2014,"Fundraisers","131131","Business","52",68723.5,7586.35,11504,2187.53
2014,"Fundraisers","131131","History","54",70206.5,11381.8,3286,1264.35
2014,"Compensation, benefits, & job analysis specialists","131141","Communications","09",59967.8,16212.8,1206,665.775
2014,"Compensation, benefits, & job analysis specialists","131141","Education","13",48036.7,17084.9,1237,570.985
2014,"Compensation, benefits, & job analysis specialists","131141","Engineering","14",143883.0,163153.0,417,303.639
2014,"Compensation, benefits, & job analysis specialists","131141","English","23",56457.5,10393.8,493,387.153
2014,"Compensation, benefits, & job analysis specialists","131141","Biology","26",41889.4,11913.5,545,350.977
2014,"Compensation, benefits, & job analysis specialists","131141","Math & Statistics","27",104202.0,20514.0,664,472.111
2014,"Compensation, benefits, & job analysis specialists","131141","Psychology","42",59452.1,14998.8,2251,786.425
2014,"Compensation, benefits, & job analysis specialists","131141","Protective Services","43",30358.2,10611.9,434,348.431
2014,"Compensation, benefits, & job analysis specialists","131141","Social Sciences","45",56644.3,12243.2,1579,656.507
2014,"Compensation, benefits, & job analysis specialists","131141","Visual & Performing Arts","50",38994.8,6889.1,716,469.51
2014,"Compensation, benefits, & job analysis specialists","131141","Business","52",60870.5,6329.71,10062,2086.78
2014,"Compensation, benefits, & job analysis specialists","131141","History","54",65378.6,12093.9,1026,585.743
2014,"Training & development specialists","131151","Natural Resources & Conservation","03",67167.1,17672.2,801,506.989
2014,"Training & development specialists","131151","Cultural & Gender Studies","05",59412.8,24614.2,407,321.368
2014,"Training & development specialists","131151","Communications","09",55763.8,8166.34,4342,1265.9
2014,"Training & development specialists","131151","Computer and Information Sciences and Support Services","11",84152.9,22051.5,1236,578.867
2014,"Training & development specialists","131151","Education","13",56173.5,6209.98,6777,1617.51
2014,"Training & development specialists","131151","Engineering","14",84126.3,23832.8,2605,976.654
2014,"Training & development specialists","131151","Engineering Technologies","15",51170.8,17394.0,444,359.839
2014,"Training & development specialists","131151","Language & Linguistics","16",73889.7,41268.5,604,489.481
2014,"Training & development specialists","131151","Human Sciences","19",94120.2,50239.8,1300,706.117
2014,"Training & development specialists","131151","English","23",72430.0,10721.7,2175,706.267
2014,"Training & development specialists","131151","Liberal Arts & Humanities","24",36431.3,7918.38,772,380.21
2014,"Training & development specialists","131151","Biology","26",56987.0,19722.5,2067,1512.06
2014,"Training & development specialists","131151","Math & Statistics","27",47609.9,18431.8,850,649.492
2014,"Training & development specialists","131151","Interdisciplinary Studies","30",79805.4,22478.3,841,783.281
2014,"Training & development specialists","131151","Parks, Recreation, & Leisure","31",58639.5,14376.2,1257,579.13
2014,"Training & development specialists","131151","Physical Sciences","40",51010.3,26511.2,1159,831.813
2014,"Training & development specialists","131151","Psychology","42",53736.4,7028.59,4417,1336.6
2014,"Training & development specialists","131151","Protective Services","43",64503.0,10127.7,1921,876.738
2014,"Training & development specialists","131151","Public Administration and Social Service","44",52093.0,4250.92,1761,816.061
2014,"Training & development specialists","131151","Social Sciences","45",52118.7,8354.46,5510,1633.14
2014,"Training & development specialists","131151","Visual & Performing Arts","50",54516.7,8167.73,1405,693.973
2014,"Training & development specialists","131151","Health","51",58297.4,8553.94,2047,723.574
2014,"Training & development specialists","131151","Business","52",71540.2,7863.04,18186,2685.85
2014,"Training & development specialists","131151","History","54",69679.4,15817.6,1483,660.799
2014,"Market research analysts & marketing specialists","131161","Agriculture","01",67585.9,12362.8,2754,991.974
2014,"Market research analysts & marketing specialists","131161","Architecture and Related Services","04",67806.9,30274.6,1389,792.99
2014,"Market research analysts & marketing specialists","131161","Cultural & Gender Studies","05",35148.8,15908.8,687,427.832
2014,"Market research analysts & marketing specialists","131161","Communications","09",67958.0,7445.53,27827,3803.31
2014,"Market research analysts & marketing specialists","131161","Computer and Information Sciences and Support Services","11",105569.0,15931.8,4078,1213.84
2014,"Market research analysts & marketing specialists","131161","Education","13",88458.8,29854.7,4550,1101.8
2014,"Market research analysts & marketing specialists","131161","Engineering","14",115761.0,12864.9,14927,2649.6
2014,"Market research analysts & marketing specialists","131161","Engineering Technologies","15",114410.0,54375.4,1016,443.716
2014,"Market research analysts & marketing specialists","131161","Language & Linguistics","16",82030.8,19947.8,1750,647.14
2014,"Market research analysts & marketing specialists","131161","Human Sciences","19",46043.9,12452.6,1649,861.51
2014,"Market research analysts & marketing specialists","131161","English","23",84019.6,12289.7,10043,1534.65
2014,"Market research analysts & marketing specialists","131161","Liberal Arts & Humanities","24",88430.1,23523.3,3048,1280.15
2014,"Market research analysts & marketing specialists","131161","Biology","26",114051.0,17580.6,6605,1577.96
2014,"Market research analysts & marketing specialists","131161","Math & Statistics","27",91487.2,14787.7,2406,985.658
2014,"Market research analysts & marketing specialists","131161","Interdisciplinary Studies","30",56554.8,22991.6,1738,941.281
2014,"Market research analysts & marketing specialists","131161","Parks, Recreation, & Leisure","31",71995.1,19741.9,1957,1055.39
2014,"Market research analysts & marketing specialists","131161","Philosophy and Religious Studies","38",67483.9,19912.0,1491,1021.41
2014,"Market research analysts & marketing specialists","131161","Physical Sciences","40",113927.0,23190.2,3576,1170.17
2014,"Market research analysts & marketing specialists","131161","Psychology","42",67163.6,11127.3,8577,1908.37
2014,"Market research analysts & marketing specialists","131161","Protective Services","43",43537.9,17085.4,1945,958.636
2014,"Market research analysts & marketing specialists","131161","Public Administration and Social Service","44",45546.2,28840.9,2166,1181.54
2014,"Market research analysts & marketing specialists","131161","Social Sciences","45",96420.6,8739.7,15766,2545.49
2014,"Market research analysts & marketing specialists","131161","Visual & Performing Arts","50",62448.6,11493.5,10935,1537.01
2014,"Market research analysts & marketing specialists","131161","Health","51",82903.9,24653.7,6543,1964.9
2014,"Market research analysts & marketing specialists","131161","Business","52",84007.6,7516.54,76198,5871.06
2014,"Market research analysts & marketing specialists","131161","History","54",118339.0,46739.4,3267,1049.87
2014,"Market research analysts & marketing specialists","131161","Multidisciplinary or General Science","GS",71378.9,19251.4,1320,588.761
2014,"Business operations specialists, all other","131199","Agriculture","01",70919.5,19939.9,2196,1134.87
2014,"Business operations specialists, all other","131199","Natural Resources & Conservation","03",52884.9,13179.3,2232,830.35
2014,"Business operations specialists, all other","131199","Architecture and Related Services","04",94296.7,35251.1,1010,598.12
2014,"Business operations specialists, all other","131199","Cultural & Gender Studies","05",71309.4,18420.3,1674,864.725
2014,"Business operations specialists, all other","131199","Communications","09",64632.6,7813.69,7662,1690.89
2014,"Business operations specialists, all other","131199","Computer and Information Sciences and Support Services","11",86142.0,13857.2,8069,1997.45
2014,"Business operations specialists, all other","131199","Education","13",72555.1,17812.5,8643,1855.92
2014,"Business operations specialists, all other","131199","Engineering","14",119893.0,13450.0,13645,2283.89
2014,"Business operations specialists, all other","131199","Engineering Technologies","15",100518.0,31423.1,1547,714.632
2014,"Business operations specialists, all other","131199","Language & Linguistics","16",103317.0,45339.0,964,476.225
2014,"Business operations specialists, all other","131199","Human Sciences","19",66351.9,9859.8,1284,720.097
2014,"Business operations specialists, all other","131199","English","23",56230.2,7640.05,6773,1851.51
2014,"Business operations specialists, all other","131199","Liberal Arts & Humanities","24",97633.8,33299.0,2188,919.295
2014,"Business operations specialists, all other","131199","Biology","26",68308.7,8128.87,9696,1860.65
2014,"Business operations specialists, all other","131199","Math & Statistics","27",86329.1,24985.1,2513,1064.29
2014,"Business operations specialists, all other","131199","Interdisciplinary Studies","30",63638.4,11422.1,2146,1132.15
2014,"Business operations specialists, all other","131199","Parks, Recreation, & Leisure","31",51622.6,13153.2,1226,626.9
2014,"Business operations specialists, all other","131199","Philosophy and Religious Studies","38",73973.3,27961.7,895,596.283
